,"[2,1]","[3,1]","[3,2]","[4,1]","[4,2]","[4,3]"
3772,0,1,1,1,3,3
3773,0,0,2,0,7,0
3774,1,0,0,5,6,11
3775,2,1,0,0,0,0
3776,0,0,0,0,0,4
3777,2,0,1,1,0,1
3778,1,3,2,1,2,1
3779,1,1,1,0,0,9
3780,1,0,1,7,16,32
3781,2,2,5,25,4,0
3782,0,2,2,9,6,4
3783,0,3,3,1,1,0
3784,1,1,1,0,0,0
3785,0,0,1,0,9,12
3786,0,0,1,0,0,0
3787,3,3,0,3,0,0
3788,0,3,3,1,1,0
3789,3,2,0,7,0,0
3790,0,0,0,0,0,21
3791,0,1,1,8,12,6
3792,1,7,0,40,0,0
3793,0,3,3,9,11,0
3794,1,3,0,32,0,0
3795,1,4,0,12,0,0
3796,0,1,1,4,4,0
3797,0,8,8,6,7,0
3798,1,2,0,0,1,1
3799,4,3,0,12,0,11
3800,0,0,0,0,0,0
3801,1,2,3,0,0,0
3802,0,0,3,0,3,3
3803,2,0,3,19,9,19
3804,3,3,0,10,0,13
3805,1,2,0,36,0,15
3806,0,2,2,15,15,2
3807,0,0,0,0,0,10
3808,2,2,3,2,6,0
3809,0,0,6,0,8,8
3810,1,5,4,18,6,0
3811,1,2,2,7,9,0
3812,0,8,8,14,14,0
3813,0,0,0,0,0,51
3814,1,1,1,12,5,13
3815,0,0,0,0,0,7
3816,1,3,0,6,0,11
3817,0,5,5,5,6,0
3818,0,0,1,0,23,34
3819,0,1,1,15,17,15
3820,0,0,0,0,7,11
3821,0,0,0,0,0,13
3822,1,7,0,7,0,7
3823,1,2,1,6,3,5
3824,1,2,2,0,3,3
3825,0,2,2,4,5,3
3826,0,0,2,0,10,27
3827,1,2,0,4,0,14
3828,1,0,0,10,16,18
3829,0,0,2,0,0,0
3830,1,2,3,3,3,0
3831,0,5,5,20,34,0
3832,1,1,2,0,1,2
3833,0,3,3,9,17,9
3834,2,3,0,8,0,0
3835,1,2,2,4,4,6
3836,0,0,0,0,0,0
3837,0,2,2,26,20,24
3838,1,2,1,13,0,10
3839,1,1,2,0,1,6
3840,1,0,0,8,5,10
3841,0,0,0,0,0,11
3842,0,0,1,0,0,0
3843,3,0,0,4,0,9
3844,0,0,5,0,6,8
3845,1,2,0,13,0,51
3846,0,0,0,0,0,0
3847,2,3,3,3,3,3
3848,1,3,0,0,0,0
3849,2,2,0,18,23,44
3850,1,1,0,1,0,3
3851,3,5,0,0,0,2
3852,1,1,4,5,8,2
3853,1,4,1,7,4,10
3854,0,0,2,0,5,14
3855,1,2,2,13,10,0
3856,0,0,6,0,24,0
3857,0,0,0,0,4,4
3858,1,1,3,0,0,0
3859,1,4,0,25,0,55
3860,1,2,1,9,7,11
3861,0,0,7,0,2,2
3862,2,2,0,24,0,7
3863,1,4,0,6,0,6
3864,1,1,1,0,0,0
3865,3,3,0,0,0,4
3866,0,1,1,3,3,0
3867,0,0,0,0,0,0
3868,1,2,2,19,20,8
3869,0,0,0,0,0,8
3870,0,0,0,0,17,17
3871,2,3,3,9,5,0
3872,3,0,0,9,0,14
3873,0,0,0,0,0,0
3874,1,1,4,3,8,18
3875,0,0,0,0,0,7
3876,1,1,2,7,2,9
3877,0,4,4,9,18,4
3878,0,0,0,0,0,0
3879,0,0,6,0,1,0
3880,1,2,0,1,0,2
3881,2,1,3,1,4,8
3882,1,1,0,6,7,11
3883,0,0,7,0,10,0
3884,0,0,7,0,9,7
3885,0,0,2,0,16,28
3886,0,3,3,7,4,8
3887,1,4,4,17,14,0
3888,1,1,1,2,6,12
3889,1,1,2,4,5,26
3890,1,1,2,9,18,0
3891,1,2,1,9,1,2
3892,3,4,3,6,6,0
3893,2,2,0,0,0,0
3894,0,1,1,2,1,2
3895,2,6,0,49,0,0
3896,2,4,0,5,0,6
3897,0,0,2,0,4,21
3898,1,0,0,3,0,3
3899,1,1,2,2,4,12
3900,0,0,0,0,0,0
3901,0,2,2,8,8,2
3902,0,0,9,0,4,2
3903,1,0,1,26,22,33
3904,1,2,5,9,12,0
3905,2,5,0,0,0,0
3906,0,0,4,0,35,0
3907,0,0,3,0,3,7
3908,1,1,1,0,0,0
3909,0,0,2,0,2,7
3910,2,5,0,1,0,3
3911,0,1,1,6,5,7
3912,3,1,0,2,0,27
3913,1,3,3,7,5,2
3914,0,0,2,0,13,49
3915,1,1,3,2,6,0
3916,0,0,6,0,13,0
3917,0,0,0,0,0,0
3918,1,3,7,16,28,0
3919,3,3,0,8,0,26
3920,3,1,0,9,0,11
3921,1,1,2,0,4,6
3922,0,0,0,0,24,36
3923,0,1,1,2,2,2
3924,0,0,1,0,0,6
3925,0,0,0,0,0,11
3926,1,0,0,1,1,2
3927,1,1,2,25,0,8
3928,0,0,0,0,0,14
3929,2,4,0,0,0,0
3930,0,1,1,4,5,2
3931,2,1,2,2,1,0
3932,0,0,2,0,4,6
3933,1,3,0,30,0,28
3934,0,0,0,0,0,0
3935,1,2,0,19,32,36
3936,0,0,3,0,11,4
3937,0,1,1,1,1,0
3938,0,4,4,1,1,0
3939,0,3,3,14,30,23
3940,0,0,0,0,0,0
3941,1,1,0,3,0,3
3942,0,0,0,0,0,13
3943,0,2,2,1,5,5
3944,1,0,0,1,2,3
3945,3,5,0,2,0,1
3946,1,0,1,15,2,17
3947,1,1,1,2,1,6
3948,0,0,1,0,2,12
3949,1,2,0,37,0,20
3950,1,6,0,0,0,2
3951,0,0,0,0,0,2
3952,0,0,0,0,0,34
3953,1,1,3,0,0,0
3954,0,0,0,0,0,3
3955,2,5,5,20,12,11
3956,0,0,0,2,2,2
3957,1,4,2,11,8,21
3958,1,3,3,3,3,8
3959,0,2,2,1,3,1
3960,0,0,5,0,11,0
3961,0,0,4,0,4,0
3962,0,0,6,0,3,0
3963,0,3,3,19,39,9
3964,0,0,0,0,0,2
3965,0,3,3,15,14,7
3966,1,3,0,23,0,18
3967,2,1,0,4,0,7
3968,0,0,3,0,32,0
3969,0,2,2,38,15,0
3970,2,9,0,14,0,8
3971,0,1,1,1,3,2
3972,1,1,6,32,24,25
3973,0,0,3,0,13,0
3974,3,1,0,6,0,14
3975,3,4,0,1,0,0
3976,1,3,0,10,3,3
3977,1,2,0,30,0,23
3978,0,0,4,0,22,14
3979,2,5,0,10,0,0
3980,0,0,0,0,0,24
3981,1,3,0,15,0,0
3982,1,4,8,1,7,0
3983,2,1,0,0,0,0
3984,0,0,7,0,20,0
3985,1,1,2,4,7,7
3986,0,1,1,4,6,5
3987,1,3,4,7,8,0
3988,0,0,2,0,4,13
3989,2,5,0,13,0,0
3990,1,1,2,2,6,6
3991,1,2,2,4,6,9
3992,1,0,0,1,0,1
3993,0,0,0,0,0,18
3994,0,0,2,0,1,4
3995,0,0,3,0,0,0
3996,1,1,1,0,0,0
3997,2,1,0,7,0,27
3998,2,2,0,10,0,0
3999,1,1,2,0,0,0
4000,1,0,0,3,0,3
4001,0,0,1,0,1,1
4002,1,3,2,16,12,13
4003,2,1,0,0,0,0
4004,1,2,1,19,8,16
4005,1,1,2,2,3,9
4006,1,3,0,24,0,14
4007,2,1,2,0,0,0
4008,1,1,1,9,27,24
4009,0,1,1,14,8,9
4010,0,0,0,0,0,3
4011,2,2,0,7,0,14
4012,1,3,3,20,19,28
4013,0,0,6,0,10,0
4014,0,0,0,0,0,12
4015,1,5,0,22,0,36
4016,2,7,0,3,0,0
4017,0,0,4,0,18,16
4018,1,3,1,25,5,22
4019,0,4,4,22,10,8
4020,3,2,0,3,0,0
4021,0,0,0,0,0,0
4022,1,3,2,1,5,3
4023,0,2,2,20,24,0
4024,1,2,1,0,0,0
4025,0,2,2,25,8,10
4026,0,4,4,1,1,0
4027,0,0,6,0,27,0
4028,0,0,2,0,6,1
4029,0,0,1,0,7,2
4030,0,0,0,0,0,6
4031,2,4,0,9,0,4
4032,0,0,4,0,1,8
4033,1,4,0,10,0,0
4034,0,0,0,0,0,0
4035,0,6,6,7,7,0
4036,1,2,0,13,0,0
4037,1,3,3,16,4,0
4038,1,0,1,6,7,9
4039,1,5,0,14,0,0
4040,1,4,2,6,3,0
4041,0,0,1,0,14,0
4042,2,4,0,17,0,0
4043,1,1,4,7,25,18
4044,3,0,0,5,0,6
4045,0,0,0,0,0,0
4046,3,0,0,4,0,4
4047,3,2,0,0,0,26
4048,2,3,0,7,0,7
4049,0,0,3,0,13,10
4050,1,0,1,1,0,1
4051,1,6,0,28,0,4
4052,2,2,0,2,0,19
4053,0,2,2,1,1,0
4054,1,0,0,1,1,2
4055,0,0,2,0,3,4
4056,0,0,0,0,0,0
4057,3,3,0,4,0,22
4058,0,2,2,1,5,4
4059,1,1,1,17,8,0
4060,1,1,1,2,0,2
4061,0,0,0,0,0,0
4062,2,1,3,13,11,19
4063,1,1,1,1,3,3
4064,2,2,0,5,9,9
4065,0,2,2,11,5,5
4066,1,1,8,22,9,0
4067,0,0,1,0,13,36
4068,2,0,0,10,4,13
4069,0,0,0,0,14,14
4070,1,2,5,13,12,0
4071,0,0,0,0,13,34
4072,0,0,1,0,0,0
4073,1,0,0,13,0,13
4074,1,2,0,9,0,9
4075,0,4,4,19,14,6
4076,2,1,2,9,9,5
4077,0,2,2,1,2,0
4078,1,1,2,0,0,0
4079,0,1,1,1,1,1
4080,0,0,2,0,3,8
4081,0,0,0,0,0,16
4082,2,1,2,14,3,32
4083,2,4,0,27,0,0
4084,0,0,3,0,27,12
4085,0,0,0,0,24,30
4086,0,0,2,0,4,4
4087,0,0,7,0,11,0
4088,0,0,3,0,11,0
4089,0,0,8,0,16,0
4090,2,3,0,9,0,0
4091,2,4,0,14,0,0
4092,1,3,2,6,8,0
4093,1,1,1,0,0,0
4094,2,2,1,1,6,9
4095,0,0,3,0,10,0
4096,2,2,0,4,0,17
4097,2,2,1,46,24,0
4098,2,6,0,8,0,2
4099,0,0,4,0,16,0
4100,1,3,1,11,3,16
4101,2,1,0,2,0,4
4102,3,1,0,5,0,16
4103,0,0,0,0,0,0
4104,1,4,1,18,19,29
4105,1,1,1,1,1,8
4106,0,4,4,17,26,25
4107,3,1,0,3,0,5
4108,2,1,0,0,0,0
4109,1,1,0,7,4,15
4110,2,2,1,6,2,2
4111,1,2,3,2,2,1
4112,1,2,0,9,28,35
4113,0,2,2,7,6,6
4114,2,4,0,21,0,0
4115,0,1,1,1,2,1
4116,0,0,0,0,0,0
4117,3,4,0,36,0,0
4118,0,0,0,0,3,3
4119,0,0,1,0,21,16
4120,0,10,10,6,6,1
4121,0,3,3,7,10,0
4122,1,1,3,0,1,2
4123,3,2,0,7,0,17
4124,1,1,1,2,1,7
4125,0,0,0,0,0,0
4126,0,4,4,2,5,0
4127,0,0,4,0,14,13
4128,1,2,1,12,2,8
4129,0,0,2,0,6,0
4130,0,0,0,0,0,0
4131,1,1,0,3,0,27
4132,1,3,2,1,7,0
4133,2,5,0,17,0,0
4134,0,0,0,0,0,17
4135,0,0,0,0,0,0
4136,0,5,5,8,11,0
4137,1,8,0,5,0,0
4138,0,1,1,2,1,2
4139,0,0,0,0,0,35
4140,2,3,0,1,0,0
4141,0,4,4,8,8,4
4142,3,1,0,3,0,7
4143,1,1,1,2,4,0
4144,1,2,1,0,4,1
4145,0,3,3,9,20,5
4146,2,0,2,6,8,7
4147,0,0,2,0,0,9
4148,0,1,1,22,19,12
4149,3,1,0,9,0,10
4150,0,0,0,0,0,0
4151,1,3,2,3,5,3
4152,2,2,3,11,10,0
4153,1,0,0,2,3,3
4154,0,0,2,0,0,0
4155,0,0,1,0,11,3
4156,2,1,0,0,1,1
4157,2,1,0,17,0,0
4158,0,0,5,0,0,0
4159,2,1,1,3,12,25
4160,0,0,0,0,0,18
4161,0,0,6,0,7,0
4162,0,0,3,0,14,0
4163,1,1,1,1,0,2
4164,0,0,3,0,9,9
4165,3,5,7,4,0,0
4166,2,2,2,1,1,2
4167,0,1,1,4,4,1
4168,1,6,1,21,19,8
4169,1,1,0,25,9,24
4170,0,5,5,9,9,4
4171,0,0,1,0,1,2
4172,1,1,1,18,3,22
4173,0,0,9,0,17,0
4174,2,4,0,13,0,0
4175,0,0,0,0,1,1
4176,0,0,8,0,3,0
4177,0,0,3,0,4,11
4178,0,2,2,6,6,2
4179,1,2,5,13,27,0
4180,0,3,3,9,9,17
4181,1,7,8,4,10,7
4182,1,2,0,13,0,11
4183,1,1,0,0,0,0
4184,2,3,0,9,0,0
4185,1,0,0,1,1,2
4186,0,0,0,0,0,4
4187,0,0,4,0,5,0
4188,1,1,1,0,0,0
4189,2,0,2,1,0,1
4190,0,6,6,1,1,0
4191,1,0,1,9,2,11
4192,0,0,2,0,13,0
4193,1,1,1,0,0,0
4194,1,0,0,4,2,4
4195,0,4,4,1,1,0
4196,0,0,0,0,24,24
4197,2,5,0,13,0,0
4198,0,1,1,1,3,3
4199,0,8,8,42,32,1
4200,0,0,2,0,10,4
4201,1,3,2,0,5,3
4202,0,2,2,37,25,53
4203,0,3,3,11,29,0
4204,2,1,0,0,0,0
4205,2,2,2,3,1,7
4206,0,0,1,0,4,12
4207,1,4,6,28,10,14
4208,2,1,0,0,0,0
4209,1,4,2,0,0,0
4210,0,0,0,0,0,0
4211,4,2,0,6,0,0
4212,1,1,1,10,1,6
4213,0,2,2,7,5,3
4214,0,3,3,7,4,4
4215,0,0,0,0,0,0
4216,1,2,0,14,0,29
4217,0,0,2,0,0,0
4218,0,1,1,2,1,2
4219,0,0,0,0,0,0
4220,2,4,0,8,0,5
4221,1,1,0,1,1,2
4222,0,0,1,0,25,26
4223,0,0,0,0,0,0
4224,0,0,0,0,3,3
4225,2,2,1,4,7,10
4226,2,0,0,12,0,24
4227,2,6,2,13,17,0
4228,0,0,2,0,0,0
4229,2,1,0,19,0,0
4230,1,1,3,1,4,2
4231,0,0,2,0,0,0
4232,0,0,1,0,3,6
4233,2,2,0,7,0,0
4234,2,2,0,6,0,2
4235,0,0,0,0,0,7
4236,2,1,0,2,0,0
4237,2,2,3,0,5,5
4238,0,8,8,4,4,0
4239,0,0,1,0,0,0
4240,1,0,0,8,8,12
4241,0,0,4,0,0,0
4242,0,1,1,1,3,3
4243,0,0,3,0,4,5
4244,1,2,0,23,0,37
4245,1,3,2,9,1,12
4246,0,0,0,0,0,4
4247,0,0,3,0,5,0
4248,1,3,7,1,2,0
4249,2,1,0,0,10,12
4250,2,1,4,2,1,2
4251,0,0,2,0,3,11
4252,2,1,0,14,0,0
4253,2,0,0,5,0,8
4254,2,4,0,6,0,0
4255,1,2,1,2,0,1
4256,0,1,1,5,2,5
4257,0,0,3,0,18,14
4258,1,7,2,15,5,17
4259,2,2,1,3,1,10
4260,0,0,0,0,0,0
4261,0,0,0,0,0,6
4262,1,1,1,0,0,0
4263,1,1,0,3,0,2
4264,2,1,4,9,2,1
4265,1,1,3,0,2,1
4266,1,1,0,30,0,30
4267,2,1,1,4,0,10
4268,1,0,0,5,6,9
4269,0,2,2,17,38,10
4270,0,4,4,4,11,13
4271,0,0,3,0,11,0
4272,0,0,0,0,0,0
4273,3,1,0,18,0,16
4274,0,0,1,0,0,8
4275,0,2,2,8,14,4
4276,0,1,1,3,3,1
4277,2,2,3,14,4,0
4278,0,0,2,0,5,0
4279,0,0,0,0,0,28
4280,0,0,2,0,4,16
4281,0,0,0,0,0,3
4282,0,0,0,0,0,17
4283,1,6,1,10,0,9
4284,0,0,8,0,5,5
4285,0,0,0,0,0,24
4286,0,1,1,2,2,2
4287,1,4,3,16,10,11
4288,0,0,2,0,0,0
4289,0,0,0,0,0,9
4290,0,0,0,0,1,1
4291,0,0,3,0,12,6
4292,0,0,0,0,0,8
4293,0,0,0,0,0,4
4294,1,1,1,31,9,26
4295,2,3,0,10,0,9
4296,0,0,0,0,0,58
4297,0,1,1,2,1,2
4298,1,1,1,0,0,0
4299,2,3,1,3,8,9
4300,0,0,0,0,0,0
4301,0,5,5,1,1,0
4302,1,2,0,4,0,3
4303,0,4,4,53,63,10
4304,0,0,0,0,0,17
4305,1,4,0,0,0,0
4306,1,7,4,2,1,0
4307,0,0,0,0,0,0
4308,1,1,0,23,0,0
4309,0,4,4,5,5,5
4310,0,0,1,0,2,3
4311,0,0,8,0,18,6
4312,1,1,1,0,0,0
4313,1,4,0,51,0,0
4314,0,3,3,9,17,13
4315,0,0,3,0,12,6
4316,0,4,4,6,4,0
4317,0,1,1,4,4,5
4318,1,1,1,7,26,5
4319,0,0,2,0,6,5
4320,1,1,0,0,0,0
4321,1,0,0,2,0,2
4322,2,3,0,13,0,12
4323,0,0,1,0,13,0
4324,0,0,0,0,0,0
4325,2,2,0,3,0,4
4326,0,0,0,0,0,0
4327,1,1,2,1,0,1
4328,1,4,3,9,1,20
4329,0,0,3,0,9,0
4330,0,0,0,0,0,0
4331,1,2,1,13,4,13
4332,1,0,1,1,0,1
4333,1,7,0,1,0,0
4334,0,0,3,0,0,0
4335,0,0,0,0,4,4
4336,0,6,6,8,7,1
4337,1,0,1,1,0,1
4338,0,4,4,6,5,0
4339,1,1,0,10,0,9
4340,0,3,3,1,1,0
4341,2,2,0,3,0,0
4342,2,0,0,5,0,5
4343,0,0,1,0,0,1
4344,2,3,5,22,12,0
4345,0,0,4,0,8,6
4346,1,1,2,12,4,13
4347,0,0,2,0,6,5
4348,0,0,4,0,27,6
4349,0,3,3,8,20,0
4350,0,0,1,0,21,0
4351,0,0,0,0,0,0
4352,0,0,2,0,1,1
4353,0,0,0,0,0,10
4354,2,1,0,5,0,9
4355,1,0,0,4,9,12
4356,1,6,5,4,2,0
4357,1,5,0,17,0,11
4358,0,3,3,32,40,15
4359,0,0,0,0,18,18
4360,1,1,3,11,13,9
4361,0,1,1,1,2,2
4362,1,3,2,15,14,0
4363,0,0,3,0,13,19
4364,1,1,0,3,0,2
4365,0,0,3,0,16,7
4366,0,0,4,0,1,1
4367,0,0,5,0,16,5
4368,1,1,1,0,0,0
4369,1,4,0,3,0,3
4370,0,5,5,7,1,0
4371,1,4,0,13,0,27
4372,0,6,6,12,22,0
4373,1,1,2,2,10,0
4374,2,3,0,22,0,13
4375,0,0,0,0,0,43
4376,0,0,0,0,0,0
4377,0,3,3,28,15,19
4378,1,0,0,7,0,7
4379,1,1,1,0,0,0
4380,0,5,5,18,33,6
4381,1,3,1,12,16,0
4382,3,4,0,16,0,0
4383,2,2,0,18,0,11
4384,0,0,7,0,13,12
4385,2,3,0,48,0,54
4386,0,0,2,0,0,0
4387,0,0,0,0,0,0
4388,2,0,1,6,1,6
4389,1,0,0,3,0,3
4390,0,0,7,0,10,7
4391,0,0,8,0,5,0
4392,1,4,1,0,0,0
4393,0,0,0,0,12,12
4394,0,0,0,0,0,0
4395,0,1,1,3,3,1
4396,0,0,0,0,0,0
4397,0,0,1,0,0,0
4398,0,1,1,2,2,2
4399,0,0,1,0,3,7
4400,0,5,5,14,20,12
4401,0,0,3,0,6,0
4402,1,6,3,3,2,1
4403,1,1,1,0,0,0
4404,1,2,5,0,4,0
4405,2,0,0,4,0,10
4406,1,2,1,4,17,8
4407,0,0,5,0,5,0
4408,2,0,0,12,0,14
4409,1,4,6,6,16,27
4410,0,0,5,0,17,7
4411,2,3,4,5,6,0
4412,1,0,0,8,9,14
4413,2,1,1,0,0,0
4414,1,4,0,17,0,0
4415,1,0,0,9,18,24
4416,0,0,0,0,0,0
4417,1,0,0,1,9,9
4418,0,5,5,2,6,0
4419,1,2,0,10,0,0
4420,1,0,0,2,0,2
4421,1,0,1,6,10,12
4422,0,0,1,0,0,0
4423,1,1,4,5,24,25
4424,0,4,4,22,14,0
4425,1,2,1,0,0,0
4426,2,3,0,8,0,0
4427,0,0,0,0,0,39
4428,0,0,0,0,0,0
4429,0,0,3,0,7,0
4430,1,1,1,3,1,0
4431,2,3,0,0,0,0
4432,0,1,1,3,12,9
4433,0,0,1,0,2,1
4434,1,6,0,15,0,11
4435,0,2,2,1,2,1
4436,0,3,3,10,7,1
4437,1,2,1,5,2,2
4438,0,0,0,0,0,11
4439,1,2,0,13,0,0
4440,0,0,0,0,0,0
4441,0,0,6,0,7,7
4442,2,0,0,24,0,46
4443,0,1,1,1,3,2
4444,0,3,3,13,15,8
4445,1,0,0,1,1,2
4446,2,3,0,0,0,0
4447,1,1,3,21,25,42
4448,1,1,2,12,3,13
4449,1,1,0,0,1,1
4450,0,0,6,0,12,6
4451,0,0,0,0,0,0
4452,1,0,1,1,5,8
4453,0,0,2,0,12,20
4454,1,1,2,0,0,0
4455,0,0,2,0,10,0
4456,2,3,1,17,7,14
4457,2,1,3,7,4,17
4458,2,7,0,0,0,0
4459,0,0,0,0,0,1
4460,1,2,2,0,0,0
4461,0,2,2,3,5,6
4462,1,3,3,4,1,14
4463,1,5,3,7,2,0
4464,0,5,5,70,30,0
4465,0,0,0,0,0,42
4466,0,0,1,0,0,0
4467,0,1,1,2,3,3
4468,3,3,0,3,0,2
4469,2,1,0,5,6,11
4470,0,0,0,0,0,0
4471,0,0,0,0,0,6
4472,0,0,0,0,0,0
4473,1,0,0,31,0,31
4474,0,1,1,1,2,1
4475,0,0,5,0,23,11
4476,0,3,3,16,16,13
4477,1,2,2,3,1,1
4478,1,6,7,3,2,0
4479,0,0,0,0,0,0
4480,0,0,0,0,0,0
4481,1,5,0,3,0,0
4482,0,0,3,0,0,0
4483,1,3,2,0,2,2
4484,0,0,1,0,5,20
4485,1,1,0,27,0,26
4486,0,0,8,0,37,0
4487,3,2,7,4,31,6
4488,0,2,2,1,1,0
4489,0,0,6,0,13,5
4490,2,3,0,0,0,0
4491,0,0,3,0,27,0
4492,0,2,2,1,2,1
4493,2,0,1,1,0,1
4494,0,2,2,1,2,0
4495,0,2,2,10,6,5
4496,1,3,0,10,0,10
4497,0,0,2,0,1,3
4498,1,3,3,7,17,0
4499,0,0,0,0,0,24
4500,1,2,0,0,3,4
4501,0,2,2,1,1,0
4502,0,0,0,0,11,11
4503,1,1,2,1,0,1
4504,0,0,0,5,5,5
4505,2,1,0,8,17,17
4506,0,0,0,0,0,0
4507,1,2,3,2,5,4
4508,1,1,1,4,9,9
4509,1,0,0,2,0,2
4510,2,1,0,10,0,18
4511,2,5,5,3,2,0
4512,0,4,4,0,0,0
4513,1,7,1,0,0,0
4514,2,3,4,4,14,4
4515,2,3,0,6,0,0
4516,2,3,0,22,0,0
4517,1,4,4,7,47,0
4518,1,1,1,3,3,0
4519,2,5,1,25,11,22
4520,2,2,1,0,0,0
4521,1,3,2,2,2,0
4522,0,0,1,0,9,8
4523,2,4,0,16,0,8
4524,0,0,0,0,0,0
4525,1,2,0,18,0,29
4526,1,0,0,3,2,3
4527,0,2,2,1,1,0
4528,1,6,1,13,49,27
4529,1,1,2,0,0,0
4530,2,2,0,6,0,13
4531,1,2,2,0,0,0
4532,0,7,7,10,6,0
4533,1,2,3,2,5,0
4534,1,3,0,9,0,8
4535,1,2,0,14,0,0
4536,0,1,1,4,2,2
4537,1,3,0,26,0,28
4538,1,2,5,7,8,0
4539,0,2,2,16,16,11
4540,2,5,0,3,0,1
4541,1,3,5,8,30,0
4542,0,1,1,2,3,3
4543,2,7,6,6,8,4
4544,2,2,2,3,2,1
4545,0,0,3,0,7,0
4546,0,0,0,0,0,4
4547,0,0,0,3,3,3
4548,1,1,3,8,13,9
4549,2,1,0,0,0,0
4550,0,0,4,0,5,0
4551,1,1,3,0,0,0
4552,0,0,1,0,26,22
4553,1,2,2,4,1,2
4554,0,3,3,12,12,22
4555,1,1,0,6,0,11
4556,1,1,1,2,0,1
4557,2,1,0,4,0,16
4558,1,1,2,0,0,0
4559,1,4,0,2,0,4
4560,0,3,3,3,9,0
4561,0,6,6,53,24,13
4562,2,1,2,3,1,5
4563,2,3,3,4,5,0
4564,1,0,0,2,0,2
4565,1,2,1,29,2,10
4566,0,0,7,0,3,2
4567,2,2,0,0,1,1
4568,1,8,4,12,3,0
4569,2,0,0,1,0,1
4570,0,2,2,12,13,0
4571,1,2,0,8,0,4
4572,1,3,1,2,1,3
4573,0,0,2,0,9,10
4574,0,0,0,0,0,14
4575,1,0,0,2,4,4
4576,0,3,3,44,64,28
4577,0,0,2,0,22,27
4578,1,1,1,6,2,2
4579,0,2,2,2,2,1
4580,1,2,1,12,5,0
4581,1,2,0,0,0,0
4582,1,0,0,1,3,4
4583,0,0,1,0,3,12
4584,1,2,1,5,3,0
4585,0,0,1,0,0,0
4586,0,0,0,0,0,7
4587,0,0,1,0,1,5
4588,0,2,2,2,2,2
4589,1,1,0,0,0,0
4590,1,3,0,27,0,0
4591,1,3,2,4,0,0
4592,2,1,0,0,1,1
4593,3,3,0,2,0,1
4594,1,2,1,24,8,5
4595,1,4,4,12,6,0
4596,0,0,6,0,1,0
4597,0,0,1,0,2,0
4598,0,0,0,0,6,18
4599,0,2,2,8,9,18
4600,1,1,1,11,7,26
4601,0,7,7,4,8,1
4602,0,0,0,0,0,0
4603,0,0,0,0,0,0
4604,1,0,0,2,1,3
4605,0,0,0,0,17,17
4606,0,0,1,0,6,4
4607,1,5,5,13,27,6
4608,1,2,4,6,10,0
4609,1,1,1,24,17,15
4610,0,0,2,0,13,7
4611,1,1,2,0,0,0
4612,2,2,4,21,7,6
4613,2,2,2,10,11,0
4614,0,0,0,0,0,0
4615,0,0,1,0,15,0
4616,1,1,1,0,2,1
4617,1,1,2,18,27,18
4618,1,0,3,10,2,18
4619,0,0,0,0,0,0
4620,1,4,3,10,2,0
4621,0,0,3,0,16,4
4622,0,0,5,0,10,24
4623,0,0,1,0,5,5
4624,1,1,1,10,1,9
4625,0,0,0,0,0,18
4626,1,3,1,30,3,0
4627,1,1,0,5,5,8
4628,0,0,1,0,0,0
4629,1,1,1,5,6,5
4630,1,2,1,1,0,1
4631,0,0,0,0,0,22
4632,2,2,2,12,0,0
4633,1,3,2,46,26,0
4634,0,2,2,2,2,0
4635,1,1,1,0,0,0
4636,0,0,0,0,0,5
4637,0,0,7,0,3,0
4638,1,1,0,1,0,17
4639,1,5,3,9,7,18
4640,1,0,0,1,3,3
4641,1,0,0,3,0,3
4642,1,6,1,0,0,0
4643,1,1,0,0,0,0
4644,0,0,0,0,0,0
4645,1,1,0,2,0,8
4646,0,0,3,0,3,4
4647,2,1,2,7,1,12
4648,1,7,5,4,0,0
4649,2,1,0,0,0,0
4650,1,1,0,6,0,6
4651,0,0,0,6,6,6
4652,1,1,0,4,9,11
4653,0,1,1,11,6,8
4654,1,1,1,1,0,1
4655,0,4,4,1,1,0
4656,0,0,0,0,2,2
4657,0,0,0,0,1,2
4658,0,4,4,9,10,6
4659,2,3,1,23,13,12
4660,1,0,2,4,1,13
4661,0,1,1,9,7,5
4662,0,3,3,2,4,0
4663,0,0,0,0,0,27
4664,0,0,0,0,0,1
4665,0,0,3,0,1,5
4666,1,0,3,1,0,1
4667,0,1,1,5,2,4
4668,0,0,1,0,28,30
4669,1,3,2,2,9,1
4670,2,5,0,2,0,0
4671,0,0,7,0,6,6
4672,0,0,1,0,16,14
4673,0,0,0,0,0,20
4674,0,0,1,0,0,0
4675,0,2,2,16,20,9
4676,1,3,0,9,0,0
4677,2,3,0,16,0,7
4678,0,0,1,0,1,6
4679,1,3,0,4,0,6
4680,1,2,1,11,12,0
4681,0,0,0,0,0,12
4682,0,0,1,0,6,0
4683,1,2,1,4,2,4
4684,1,3,3,3,9,0
4685,0,5,5,24,9,18
4686,3,1,0,24,0,16
4687,0,0,3,0,4,9
4688,0,5,5,35,23,14
4689,0,2,2,0,0,0
4690,0,1,1,1,3,3
4691,0,0,3,0,4,0
4692,0,0,3,0,29,1
4693,1,1,0,1,0,1
4694,1,2,0,11,0,6
4695,0,0,5,0,7,0
4696,0,2,2,13,29,19
4697,0,0,3,0,10,0
4698,0,0,1,0,4,6
4699,0,2,2,2,1,1
4700,2,1,4,9,4,0
4701,1,0,0,1,2,2
